threshold,tp,fn,fp,tn,tpr,fpr,acc,bal_acc,youden
0.43216414363240474,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.43358993986443656,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.4350157360964684,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.4364415323285002,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.437867328560532,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.4392931247925638,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.44071892102459564,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.44214471725662746,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.4435705134886593,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.4449963097206911,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.4464221059527229,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.44784790218475473,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.44927369841678655,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.45069949464881837,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.4521252908808502,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.453551087112882,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.4549768833449138,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.45640267957694564,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.45782847580897745,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.45925427204100927,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.4606800682730411,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.4621058645050729,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.4635316607371047,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.46495745696913654,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.46638325320116836,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.4678090494332002,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.469234845665232,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.4706606418972638,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.4720864381292956,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.47351223436132744,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.47493803059335926,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.4763638268253911,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.4777896230574229,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.4792154192894547,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.48064121552148653,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.48206701175351835,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.48349280798555017,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.484918604217582,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.4863444004496138,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.4877701966816456,1,2,5,0,0.3333333333333333,1.0,0.125,0.16666666666666666,-0.6666666666666667
0.48919599291367744,1,2,4,1,0.3333333333333333,0.8,0.25,0.2666666666666666,-0.46666666666666673
0.49062178914570925,1,2,4,1,0.3333333333333333,0.8,0.25,0.2666666666666666,-0.46666666666666673
0.49204758537774107,1,2,4,1,0.3333333333333333,0.8,0.25,0.2666666666666666,-0.46666666666666673
0.4934733816097729,1,2,4,1,0.3333333333333333,0.8,0.25,0.2666666666666666,-0.46666666666666673
0.4948991778418047,1,2,4,1,0.3333333333333333,0.8,0.25,0.2666666666666666,-0.46666666666666673
0.4963249740738365,1,2,4,1,0.3333333333333333,0.8,0.25,0.2666666666666666,-0.46666666666666673
0.49775077030586834,1,2,4,1,0.3333333333333333,0.8,0.25,0.2666666666666666,-0.46666666666666673
0.49917656653790016,1,2,4,1,0.3333333333333333,0.8,0.25,0.2666666666666666,-0.46666666666666673
0.500602362769932,1,2,4,1,0.3333333333333333,0.8,0.25,0.2666666666666666,-0.46666666666666673
0.5020281590019637,1,2,4,1,0.3333333333333333,0.8,0.25,0.2666666666666666,-0.46666666666666673
0.5034539552339956,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
0.5048797514660275,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
0.5063055476980592,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
0.507731343930091,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
0.5091571401621229,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
0.5105829363941548,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
0.5120087326261865,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
0.5134345288582183,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
0.5148603250902501,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
0.516286121322282,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
0.5177119175543138,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
0.5191377137863455,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
0.5205635100183774,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
0.5219893062504093,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
