threshold,tp,fn,fp,tn,tpr,fpr,acc,bal_acc,youden
0.4098848752003519,150,131,100,46,0.5338078291814946,0.684931506849315,0.45901639344262296,0.4244381611660898,-0.15112367766782042
0.41491322252693486,145,136,99,47,0.5160142348754448,0.678082191780822,0.4496487119437939,0.41896602154731144,-0.16206795690537712
0.41994156985351794,143,138,97,49,0.5088967971530249,0.6643835616438356,0.4496487119437939,0.42225661775459467,-0.15548676449081067
0.4249699171801009,139,142,95,51,0.49466192170818507,0.6506849315068494,0.4449648711943794,0.4219884951006678,-0.1560230097986643
0.4299982645066839,135,146,93,53,0.4804270462633452,0.636986301369863,0.44028103044496486,0.4217203724467411,-0.1565592551065178
0.43502661183326685,131,150,93,53,0.46619217081850534,0.636986301369863,0.4309133489461358,0.4146029347243212,-0.17079413055135767
0.44005495915984993,129,152,92,54,0.45907473309608543,0.6301369863013698,0.42857142857142855,0.41446887339735783,-0.1710622532052844
0.4450833064864329,123,158,90,56,0.4377224199288256,0.6164383561643836,0.41920374707259955,0.41064203188222104,-0.17871593623555798
0.4501116538130159,123,158,89,57,0.4377224199288256,0.6095890410958904,0.4215456674473068,0.4140666894164676,-0.1718666211670648
0.45514000113959885,123,158,83,63,0.4377224199288256,0.5684931506849316,0.43559718969555034,0.43461463462194705,-0.13077073075610596
0.46016834846618193,122,159,80,66,0.43416370106761565,0.547945205479452,0.44028103044496486,0.4431092477940818,-0.11378150441183638
0.4651966957927649,121,160,80,66,0.4306049822064057,0.547945205479452,0.4379391100702576,0.44132988836347686,-0.11734022327304633
0.4702250431193479,119,162,80,66,0.4234875444839858,0.547945205479452,0.4332552693208431,0.4377711695022669,-0.12445766099546623
0.47525339044593096,113,168,77,69,0.40213523131672596,0.5273972602739726,0.4262295081967213,0.4373689855213767,-0.12526202895724664
0.48028173777251393,108,173,76,70,0.38434163701067614,0.5205479452054794,0.4168618266978923,0.43189684590259836,-0.13620630819480328
0.4853100850990969,107,174,75,71,0.3807829181494662,0.5136986301369864,0.4168618266978923,0.4335421440062399,-0.13291571198752017
