route_id,feature_group,point_index,latitude_deg,longitude_deg,altitude_m,route_length_m,desired_speed_kt
railway_0001,FFCC València - Sant Vicenç de Calders,147,39.449440032307486,-0.34132182445980275,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,148,39.449888947652454,-0.3413663853176148,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,149,39.450336607492034,-0.34142786708613576,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,150,39.45078194115086,-0.34151277334391317,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,151,39.451226695076336,-0.3416031786523601,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,152,39.45167144893999,-0.34169358495710545,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,153,39.45211732428825,-0.34177331480444434,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,154,39.45256648032633,-0.3418102273185408,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,155,39.45301641548625,-0.34179665128087205,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,156,39.45346482742475,-0.3417456322057028,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,157,39.4539110312622,-0.34166801722553103,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,158,39.45435723498358,-0.3415904010955144,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,159,39.454803241503896,-0.34151097047932527,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,160,39.455248788906125,-0.34142731555188977,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,161,39.455694336181445,-0.34134365939984723,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,162,39.456139153864655,-0.34125460267252866,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,163,39.45658037217487,-0.34113890390938517,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,164,39.45702159029041,-0.34102320353303417,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,165,39.45746280821125,-0.3409075015434267,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,166,39.45790402593737,-0.3407917979405115,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,167,39.45834524346881,-0.34067609272424243,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,168,39.45878216102416,-0.34053716523149524,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,169,39.45921628228646,-0.3403831360878307,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,170,39.45965040325068,-0.34022910488750147,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,171,39.460072568867616,-0.3400302828839861,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,172,39.46048685930152,-0.33980364069945757,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,173,39.460865619397936,-0.3394896030303062,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,174,39.46124049799147,-0.3391688725803218,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,175,39.46158085891101,-0.3387886384044346,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,176,39.46192121844242,-0.338408400496347,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,177,39.46226157658561,-0.338028158855991,100.0,19019.032960187098,120.0
